Title,Issue,Box,Year,Declared_Volume,GCD_Derived_Volume,GCD_Series,GCD_volume_count_for_title,Reconciliation
Superman,38,43,2017,3,9,Superman (2017-2019),13,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Trinity,3,43,2016,1,3,Trinity (2016-2018),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Trinity,4,43,2016,1,3,Trinity (2016-2018),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Trinity,5,43,2016,1,3,Trinity (2016-2018),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Trinity,6,43,2016,1,3,Trinity (2016-2018),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Trinity,7,43,2016,1,3,Trinity (2016-2018),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Trinity,9,43,2016,1,3,Trinity (2016-2018),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Trinity,10,43,2016,1,3,Trinity (2016-2018),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Trinity,11,43,2016,1,3,Trinity (2016-2018),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Trinity,20,43,2018,1,3,Trinity (2016-2018),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Trinity,21,43,2018,1,3,Trinity (2016-2018),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Trinity,27,43,2018,1,3,Trinity (2016-2018),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Journey into Mystery,652,5,2013,3,4,Journey into Mystery (2011-2013),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Journey into Mystery,653,5,2013,3,4,Journey into Mystery (2011-2013),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Journey into Mystery,654,5,2013,3,4,Journey into Mystery (2011-2013),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Journey into Mystery,655,5,2013,3,4,Journey into Mystery (2011-2013),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Loki,1,5,2019,3,5,Loki (2019-2020),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Loki,2,5,2019,3,5,Loki (2019-2020),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Loki,3,5,2019,3,5,Loki (2019-2020),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Weapon X,5,5,2017,1,6,Weapon X (2017-2019),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Weapon X,6,5,2017,1,6,Weapon X (2017-2019),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,150,37,2011,4,3,Thunderbolts (2006-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,151,37,2011,4,3,Thunderbolts (2006-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,154,37,2011,4,3,Thunderbolts (2006-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,155,37,2011,4,3,Thunderbolts (2006-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,156,37,2011,4,3,Thunderbolts (2006-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,157,37,2011,4,3,Thunderbolts (2006-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,159,37,2011,4,3,Thunderbolts (2006-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,162,37,2012,4,3,Thunderbolts (2006-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,163,37,2012,4,3,Thunderbolts (2006-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,164,37,2012,4,3,Thunderbolts (2006-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,165,37,2012,4,3,Thunderbolts (2006-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,167,37,2012,4,3,Thunderbolts (2006-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,168,37,2012,4,3,Thunderbolts (2006-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,169,37,2012,4,3,Thunderbolts (2006-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,170,37,2012,4,3,Thunderbolts (2006-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,171,37,2012,4,3,Thunderbolts (2006-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,172,37,2012,4,3,Thunderbolts (2006-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,173,37,2012,4,3,Thunderbolts (2006-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,150,37,2011,4,3,Thunderbolts (2006-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,163.1,37,2012,4,3,Thunderbolts (2006-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,1,37,2012,2,3,Thunderbolts (2006-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,1,37,2012,2,3,Thunderbolts (2006-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,2,37,2012,2,3,Thunderbolts (2006-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,3,37,2012,2,3,Thunderbolts (2006-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,1,37,2013,3,4,Thunderbolts (2013-2014),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,2,37,2013,3,4,Thunderbolts (2013-2014),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,1,37,2022,4,6,Thunderbolts (2022-2023),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Uncanny X-Men,6,37,2019,1,6,Uncanny X-Men (2019-2019),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Uncanny X-Men,7,37,2019,1,6,Uncanny X-Men (2019-2019),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Invincible Iron Man,1,13,2008,2,1,Invincible Iron Man (2008-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Invincible Iron Man,2,13,2008,2,1,Invincible Iron Man (2008-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Invincible Iron Man,4,13,2008,2,1,Invincible Iron Man (2008-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Invincible Iron Man,5,13,2008,2,1,Invincible Iron Man (2008-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Invincible Iron Man,6,13,2008,2,1,Invincible Iron Man (2008-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Invincible Iron Man,1,13,2015,3,4,Invincible Iron Man (2015-2017),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Invincible Iron Man,2,13,2015,3,4,Invincible Iron Man (2015-2017),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Invincible Iron Man,3,13,2015,3,4,Invincible Iron Man (2015-2017),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Invincible Iron Man,4,13,2015,3,4,Invincible Iron Man (2015-2017),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Invincible Iron Man,5,13,2015,3,4,Invincible Iron Man (2015-2017),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Invincible Iron Man,6,13,2015,3,4,Invincible Iron Man (2015-2017),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Invincible Iron Man,8,13,2015,3,4,Invincible Iron Man (2015-2017),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Invincible Iron Man,9,13,2015,3,4,Invincible Iron Man (2015-2017),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Invincible Iron Man,10,13,2015,3,4,Invincible Iron Man (2015-2017),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Invincible Iron Man,600,13,2018,3,6,Invincible Iron Man (2017-2018),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Iron Man,1,13,2012,5,2,Iron Man (1988-?),14,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Iron Man,2,13,2012,5,2,Iron Man (1988-?),14,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Iron Man,3,13,2012,5,2,Iron Man (1988-?),14,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Iron Man,5,13,2012,5,2,Iron Man (1988-?),14,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Iron Man,6,13,2012,5,2,Iron Man (1988-?),14,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Iron Man,8,13,2012,5,2,Iron Man (1988-?),14,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Iron Man,9,13,2012,5,2,Iron Man (1988-?),14,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Iron Man,10,13,2012,5,2,Iron Man (1988-?),14,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Iron Man,11,13,2012,5,2,Iron Man (1988-?),14,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Iron Man,12,13,2012,5,2,Iron Man (1988-?),14,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Iron Man,13,13,2012,5,2,Iron Man (1988-?),14,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Iron Man,14,13,2012,5,2,Iron Man (1988-?),14,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Iron Man,15,13,2012,5,2,Iron Man (1988-?),14,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Iron Man,16,13,2012,5,2,Iron Man (1988-?),14,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Iron Man,17,13,2012,5,2,Iron Man (1988-?),14,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Iron Man,0,13,2011,1,2,Iron Man (1988-?),14,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Ultimate Spider-Man,17,85,2024,2,5,Ultimate Spider-Man (2024-2026),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Ultimate Spider-Man,20,85,2024,2,5,Ultimate Spider-Man (2024-2026),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Ultimate Spider-Man,21,85,2024,2,5,Ultimate Spider-Man (2024-2026),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Ultimate Spider-Man,22,85,2024,2,5,Ultimate Spider-Man (2024-2026),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Ultimate Spider-Man,23,85,2024,2,5,Ultimate Spider-Man (2024-2026),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Ultimate Spider-Man,24,85,2024,2,5,Ultimate Spider-Man (2024-2026),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Giant-Size X-Men,1,75,2024,1,3,Giant-Size X-Men (2024-2024),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
New Warriors,3,75,2007,1,4,New Warriors (2007-2009),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Eternals,4,75,2007,1,2,Eternals (2006-2007),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Eternals,5,75,2007,1,2,Eternals (2006-2007),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Eternals,6,75,2007,1,2,Eternals (2006-2007),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Star Wars,2,75,2015,1,2,Star Wars (2015-2020),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,2,75,2024,1,7,Thunderbolts (2024-2024),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,12,75,2014,3,4,Thunderbolts (2013-2014),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,170,75,2012,4,3,Thunderbolts (2006-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Thunderbolts,174,75,2012,4,3,Thunderbolts (2006-2012),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
X-Force,1,75,2008,3,5,X-Force (2008-2010),11,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Spider-Man,1,16,2019,1,5,Spider-Man (2019-2021),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
X-Men,27,79,2022,1,8,X-Men (2021-2024),9,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Scarlet Witch,6,79,2023,1,3,Scarlet Witch (2023-2024),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Scarlet Witch,7,79,2023,1,3,Scarlet Witch (2023-2024),4,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Blade,1,20,2023,1,6,Blade (2023-2024),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Blade,2,20,2023,1,6,Blade (2023-2024),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Blade,3,20,2023,1,6,Blade (2023-2024),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Blade,4,20,2023,1,6,Blade (2023-2024),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Blade,5,20,2023,1,6,Blade (2023-2024),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Hulk,4,79,2024,1,2,Hulk (1988-?),8,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Invincible Iron Man,7,79,2024,1,7,Invincible Iron Man (2023-2024),7,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Captain Marvel,1,18,2019,1,14,Captain Marvel (2019-2023),15,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Panther,19,80,2006,1,4,Black Panther (2005-2008),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Panther,20,80,2006,1,4,Black Panther (2005-2008),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Black Panther,22,80,2006,1,4,Black Panther (2005-2008),10,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Amazing Spider-Man,32,102,2026,1,5,Amazing Spider-Man (2025-?),5,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Defenders,10,UNKNOWN — needs physical reassignment,2012,4,3,Defenders (2012-2013),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
Defenders,12,UNKNOWN — needs physical reassignment,2012,4,3,Defenders (2012-2013),6,ACCEPTED — GCD counts every same-name series (specials/reprints); declared collector-numbering kept
